"#{""t_start"": 1543729345.3484435"," ""env_id"": ""BaxterReachEnv-v11""}",
r,l,t
-125.066829,100,8896.997905
-124.97474,100,8899.270032
-127.991962,100,8901.30029
-129.799883,100,8903.627274
-124.684819,100,8905.739821
-126.642927,100,8907.880352
-126.149792,100,8910.042597
-127.740558,100,8912.214561
-123.692921,100,8914.350419
-123.917167,100,8916.605898
-118.479675,100,8918.780634
-126.329798,100,8920.867758
-126.318853,100,8923.041854
-125.049597,100,8925.183924
-125.268164,100,8927.259752
-125.241721,100,8929.312329
-124.497463,100,8931.407216
-123.285622,100,8933.625194
-127.837794,100,8935.739809
-126.362803,100,8937.920935
-126.70374,100,8940.008715
-125.548156,100,8942.079956
-124.449526,100,8944.304989
-123.816421,100,8946.349299
-124.501048,100,8948.462595
-123.460788,100,8950.597804
-121.969244,100,8952.788261
-124.766609,100,8955.029989
-122.201067,100,8957.094218
-124.004182,100,8959.250518
-124.213966,100,8961.348822
-124.448859,100,8963.625221
-119.197023,100,8965.843638
-123.203413,100,8967.923637
-124.695911,100,8970.107345
-123.423559,100,8972.26406
-124.806643,100,8974.369358
-122.996479,100,8976.520191
-126.068199,100,8978.609529
-125.975302,100,8980.800625
-124.932763,100,8983.14728
-127.580421,100,8985.443204
-125.201931,100,8987.627188
-125.200843,100,8989.770184
-123.010534,100,8991.776545
-122.263777,100,8994.0414
-126.950048,100,8996.249489
-126.851687,100,8998.423741
-126.126249,100,9000.636706
-124.44745,100,9002.748852
-123.704391,100,9004.904522
-114.457201,100,9007.128273
-127.003783,100,9009.322854
-127.465818,100,9011.633706
-128.15883,100,9013.817336
-123.415397,100,9016.067599
-124.58063,100,9018.231846
-121.956656,100,9020.533613
-124.194809,100,9022.734008
-120.277544,100,9024.953971
-116.277641,100,9027.102245
-121.642034,100,9029.19516
-120.552993,100,9031.341688
-116.624243,100,9033.583218
-118.951601,100,9035.799375
-125.015656,100,9038.100611
-122.75005,100,9040.234879
-117.494451,100,9042.544078
-124.269784,100,9044.672034
-119.342497,100,9046.874857
-124.399681,100,9049.147542
-118.447428,100,9051.624693
-120.220849,100,9053.744745
-104.849118,100,9056.08023
-117.760059,100,9058.254084
-118.767741,100,9060.38809
-123.287627,100,9062.56516
-122.394342,100,9064.767176
-120.022225,100,9067.050235
-123.293901,100,9069.277843
-119.85894,100,9071.497311
-112.333871,100,9073.812308
-125.287411,100,9076.164234
-99.245935,100,9078.701837
-119.669743,100,9081.022006
-109.76461,100,9083.367731
-121.699892,100,9085.635963
-121.053315,100,9087.827858
-122.025947,100,9090.061746
-117.281843,100,9092.431228
-124.772811,100,9094.614444
-117.812966,100,9096.883915
-123.169221,100,9099.074773
-123.781335,100,9101.116162
-122.670646,100,9103.408777
-124.224121,100,9105.617901
-111.930499,100,9108.010875
-122.12732,100,9110.198646
-123.670519,100,9112.379744
-118.92438,100,9114.613579
-118.505569,100,9116.879971
-120.941368,100,9119.0881
-112.497079,100,9121.375078
-119.001865,100,9123.642754
-121.387493,100,9125.831869
-120.176926,100,9127.945467
-120.707926,100,9130.050795
-117.284872,100,9132.36509
-116.025405,100,9134.610683
-118.848405,100,9136.856216
-119.540115,100,9139.143704
-118.675556,100,9141.356212
-114.614798,100,9143.660046
-121.988365,100,9145.85443
-123.587353,100,9148.023319
-123.654671,100,9150.315441
-118.135555,100,9152.464832
-118.544181,100,9154.719816
-116.243294,100,9157.06737
-118.413101,100,9159.376785
-119.58074,100,9161.533619
-120.126922,100,9163.664719
-120.680776,100,9165.850323
-116.501179,100,9167.883214
-122.033951,100,9170.106973
-117.513952,100,9172.296162
-122.774369,100,9174.63139
-123.748672,100,9176.718239
-120.605439,100,9178.807617
-117.461544,100,9181.033936
-119.328662,100,9183.38329
-123.908767,100,9185.559583
-125.097888,100,9187.822087
-121.654317,100,9189.975397
-121.477665,100,9192.171344
-111.339208,100,9194.568102
-121.996706,100,9196.920965
-116.303352,100,9199.268874
-125.206764,100,9201.394488
-124.905914,100,9203.38955
-117.868383,100,9205.484976
-120.068941,100,9207.764936
-122.57699,100,9209.834439
-127.155196,100,9212.079657
-123.887598,100,9214.332011
-110.216053,100,9216.617156
-111.381347,100,9218.912961
-120.691042,100,9221.164461
-121.187367,100,9223.469059
-126.082659,100,9225.618632
-125.76818,100,9227.784447
-123.944738,100,9229.984524
-123.853581,100,9232.060794
-128.638186,100,9234.252397
-124.160763,100,9236.57813
-123.856624,100,9238.770674
-126.792288,100,9240.965213
-126.865602,100,9243.070806
-124.647322,100,9245.218184
-129.168447,100,9247.343131
-128.414056,100,9249.552276
-123.110547,100,9251.891693
-126.736545,100,9254.123597
-126.55047,100,9256.318907
-117.253876,100,9258.769369
-129.583628,100,9261.144983
-124.791951,100,9263.318551
-126.639876,100,9265.520497
-127.953304,100,9267.729059
-129.327773,100,9269.79558
-127.826693,100,9271.946834
-123.004457,100,9274.123965
-122.19611,100,9276.373132
-126.72496,100,9278.682981
-123.703805,100,9280.994945
-124.934548,100,9283.108188
-120.424997,100,9285.244823
-127.606585,100,9287.315872
-124.088401,100,9289.4917
-121.398723,100,9291.58725
-122.583414,100,9293.725473
-123.972023,100,9295.827071
-126.883296,100,9297.949832
-120.797393,100,9300.078223
-122.092065,100,9302.172852
-122.57882,100,9304.482254
-121.842987,100,9306.720282
-100.575526,100,9309.641821
-121.517271,100,9311.941554
-121.347813,100,9314.033422
-120.654076,100,9316.186968
-119.181452,100,9318.573959
-124.634931,100,9320.897284
-119.613333,100,9323.269796
-123.434978,100,9325.295764
-120.990394,100,9327.505744
-119.398925,100,9329.736392
-120.10262,100,9332.167593
-117.294359,100,9334.217855
-103.077993,100,9336.988385
-117.2537,100,9339.291178
-101.573136,100,9341.679142
-108.662099,100,9344.05063
-113.23482,100,9346.268396
-110.306299,100,9348.618358
-122.714625,100,9350.946779
-121.281518,100,9353.293431
-120.115913,100,9355.457499
-111.284538,100,9357.541808
-125.026867,100,9359.778341
-83.861604,100,9362.407116
-117.035442,100,9364.75459
-114.934408,100,9366.937805
-93.437525,100,9369.392488
-120.180646,100,9371.502476
-120.850347,100,9373.72824
-123.250672,100,9375.928663
-117.463151,100,9378.123201
-110.34965,100,9380.415258
-122.995724,100,9382.537839
-125.399899,100,9384.663081
-128.879419,100,9386.808721
-119.675072,100,9389.103498
-125.96356,100,9391.328325
-125.895507,100,9393.364377
-99.910586,100,9396.480792
-124.462207,100,9398.780409
-120.776414,100,9400.957134
-122.676347,100,9403.331414
-116.078674,100,9405.7403
-124.049744,100,9407.983783
-126.907873,100,9410.108146
-120.855702,100,9412.358384
-118.617579,100,9414.697383
-124.738206,100,9416.992804
-117.401408,100,9419.149562
-119.995753,100,9421.319271
-114.318957,100,9423.469702
-121.824914,100,9425.694403
-102.833521,100,9428.073948
-97.65422,100,9430.4825
-108.088243,100,9433.008505
-100.614184,100,9435.467956
-95.798922,100,9438.104818
-116.995715,100,9440.395267
-118.742637,100,9442.794116
-89.989982,100,9445.379213
-113.928985,100,9447.975186
-102.202608,100,9450.54519
-82.34124,100,9453.158614
-86.293724,100,9455.723988
-98.341959,100,9458.191566
-106.047989,100,9460.607873
-107.338335,100,9463.02071
-99.974984,100,9465.680761
-105.926494,100,9468.055257
-106.32461,100,9470.462933
-105.492424,100,9472.822045
-107.923131,100,9475.297401
-98.002451,100,9477.478041
-101.741917,100,9479.971577
-99.859827,100,9482.577669
-103.079457,100,9485.022539
-105.407402,100,9487.57812
-100.858298,100,9490.028764
-102.068717,100,9492.452011
-92.251954,100,9495.224657
-98.629965,100,9497.848438
-99.899184,100,9500.444409
-98.517215,100,9502.997555
-101.091148,100,9505.420861
-101.575215,100,9507.926139
-119.295946,100,9510.30141
-102.557744,100,9512.830055
-106.012041,100,9515.281654
-103.827317,100,9517.817488
-99.169491,100,9520.353325
-102.527834,100,9522.755125
-105.202726,100,9525.288289
-106.53073,100,9527.805066
-102.542436,100,9530.173023
-103.683335,100,9532.637506
-103.60749,100,9535.126251
-101.851882,100,9537.611784
-105.629814,100,9540.131757
-103.434331,100,9542.440536
-103.909144,100,9544.969088
-99.381121,100,9547.549695
-102.279213,100,9550.132025
-101.545941,100,9552.647858
-103.569651,100,9555.146147
-103.158011,100,9557.873691
-103.934078,100,9560.458218
-105.189524,100,9562.814522
-104.15435,100,9565.264022
-106.045223,100,9567.717334
-106.423196,100,9570.369905
-106.147783,100,9572.875316
-105.107451,100,9575.45115
-102.802827,100,9577.858816
-106.111004,100,9580.306552
-104.938845,100,9582.901346
-107.477116,100,9585.392966
-107.128132,100,9587.930379
-107.964629,100,9590.384566
-106.074614,100,9592.839066
-107.209603,100,9595.304434
-108.063429,100,9597.829488
-108.430563,100,9600.212674
-108.383973,100,9602.679777
-107.079825,100,9605.101243
-108.054918,100,9607.600188
-108.643547,100,9610.077769
-108.498624,100,9612.399649
-110.199878,100,9615.124655
-107.857041,100,9617.71359
-109.736431,100,9620.234538
-108.592978,100,9622.642179
-109.28025,100,9624.984485
-108.220217,100,9627.467984
-110.09159,100,9629.912796
-108.369647,100,9632.279752
-111.811867,100,9634.760276
-111.329982,100,9637.268087
-110.18403,100,9639.80268
-108.221942,100,9642.131944
-109.635436,100,9644.503564
-109.701002,100,9646.94197
-108.883397,100,9649.403226
-110.017219,100,9651.825037
-110.625191,100,9654.192163
-110.393354,100,9656.586817
-110.705024,100,9658.944783
-110.122675,100,9661.411665
-109.997968,100,9663.863481
-109.590271,100,9666.218462
-110.793653,100,9668.751385
-109.196752,100,9671.193322
-110.82304,100,9673.616013
-109.707403,100,9675.969583
-110.898754,100,9678.343007
-112.363085,100,9680.817044
-109.770001,100,9683.314965
-109.788625,100,9685.754299
-110.685526,100,9688.291106
-109.624737,100,9690.581218
-114.075581,100,9692.818942
-110.706673,100,9695.289771
-111.088246,100,9697.660536
-110.302749,100,9700.140841
-109.305369,100,9702.726711
-111.536192,100,9705.143041
-109.650189,100,9707.720057
-108.433041,100,9710.271468
-109.19655,100,9712.675833
-109.17985,100,9715.18913
-108.579023,100,9717.684619
-109.456991,100,9720.027537
-110.230033,100,9722.463205
-110.733128,100,9724.859875
-109.975545,100,9727.453698
-109.739528,100,9729.812023
-109.21582,100,9732.32781
-91.767338,100,9734.596683
-108.665589,100,9736.992638
-108.432943,100,9739.641203
-107.768392,100,9742.023082
-107.968305,100,9744.566391
-108.267699,100,9746.901551
-108.312642,100,9749.26333
-116.044157,100,9751.534793
-111.318228,100,9753.886207
-108.956774,100,9756.250305
-109.448124,100,9758.528267
-108.135614,100,9760.829642
-109.190227,100,9763.140854
-107.818631,100,9765.38712
-107.997479,100,9767.783425
-112.888227,100,9770.031439
-108.506996,100,9772.388921
-110.551468,100,9774.574807
-107.95148,100,9776.909804
-110.886893,100,9779.0833
-110.789271,100,9781.401658
-110.283247,100,9783.875446
-111.754338,100,9786.138008
-108.554834,100,9788.543768
-110.048947,100,9790.909269
-112.459217,100,9793.133103
-116.808665,100,9795.59178
-115.979222,100,9797.830898
-110.87195,100,9800.164873
-120.014304,100,9802.561363
-122.005872,100,9804.866557
-119.538432,100,9807.123119
-118.112876,100,9809.403897
-126.768358,100,9811.771918
-124.574593,100,9814.017935
-126.841709,100,9816.305367
-120.089294,100,9818.653649
-119.589193,100,9821.122465
-118.796367,100,9823.526289
-122.982536,100,9825.796238
-120.996576,100,9828.048482
-115.614152,100,9830.425213
-113.685268,100,9832.938987
-120.283172,100,9835.261186
-118.637972,100,9837.504066
-115.214069,100,9839.801641
-110.389166,100,9842.094563
-119.485184,100,9844.359836
-116.780763,100,9846.767602
-110.847481,100,9849.146738
-114.104137,100,9851.389013
-117.222746,100,9853.572506
-119.195137,100,9856.114965
-120.091439,100,9858.425215
-118.283398,100,9860.696654
-117.327731,100,9862.876667
-115.144436,100,9865.203649
-117.561718,100,9867.600324
-112.689869,100,9870.226187
-118.146759,100,9872.504301
-120.203485,100,9874.764813
-110.955458,100,9877.204415
-115.713629,100,9879.459637
-114.848915,100,9881.874827
-119.196465,100,9884.218732
-121.220283,100,9886.52141
-112.387368,100,9888.996599
-113.200128,100,9891.164753
-112.128589,100,9893.574077
-112.473908,100,9895.943255
-110.756327,100,9898.275454
-111.666546,100,9900.69688
-109.844203,100,9903.068031
-109.394451,100,9905.638022
-109.699052,100,9908.108557
-114.771475,100,9910.624237
-115.033213,100,9912.940136
-111.186937,100,9915.329423
-112.510959,100,9917.751318
-112.852871,100,9920.003625
-114.253068,100,9922.535752
-120.411516,100,9924.846642
-122.264735,100,9927.105592
-121.332359,100,9929.548414
-112.483008,100,9932.043247
-109.49693,100,9934.300358
-114.915691,100,9936.689359
-114.089571,100,9939.039222
-119.005617,100,9941.281692
-117.713443,100,9943.502452
-110.571293,100,9945.890496
-113.341615,100,9948.213069
-117.793949,100,9950.547351
-117.573764,100,9953.015844
-124.133638,100,9955.36685
-119.108628,100,9957.832674
-114.650832,100,9960.327854
-113.653586,100,9962.741098
-115.167909,100,9965.134399
-117.98066,100,9967.388167
-117.977615,100,9969.799644
-118.959465,100,9972.065567
-115.941803,100,9974.333884
-114.925216,100,9976.668173
-112.352106,100,9978.988684
-115.889766,100,9981.26957
-111.24669,100,9983.68949
-117.859563,100,9986.145601
-110.545063,100,9988.526035
-114.912617,100,9990.759743
-111.272417,100,9993.232261
-113.794577,100,9995.560828
-110.949869,100,9998.011146
-109.442341,100,10000.54142
-110.982377,100,10002.8135
-112.625281,100,10005.22228
-109.536593,100,10007.54245
-111.579379,100,10010.02722
-115.174262,100,10012.37952
-116.844207,100,10014.65133
-110.101919,100,10017.21453
-109.593336,100,10019.66593
-109.630217,100,10021.98663
-111.992859,100,10024.07322
-111.748574,100,10026.50832
-108.222242,100,10028.88227
-108.772974,100,10031.28064
-108.455175,100,10033.62796
-109.74946,100,10036.11901
-109.27392,100,10038.74351
-107.949541,100,10041.16795
-107.727726,100,10043.49397
-107.096544,100,10045.86957
-105.25885,100,10048.27237
-108.819112,100,10050.78552
-107.584932,100,10053.3527
-108.108156,100,10055.94389
-108.267206,100,10058.48326
-108.674956,100,10060.84441
-102.643706,100,10063.26301
-106.426675,100,10065.66932
-107.244704,100,10068.3143
-106.359673,100,10070.5961
-107.009935,100,10073.00263
-104.712014,100,10075.48709
-105.035493,100,10077.80712
-105.690926,100,10080.23124
-106.115144,100,10082.69009
-106.914222,100,10085.1846
-104.638938,100,10087.7122
-105.014604,100,10090.20993
-106.413676,100,10092.62398
-105.905323,100,10095.0573
-106.101653,100,10097.50178
-104.425266,100,10099.88647
-104.529565,100,10102.30815
-105.121475,100,10104.72768
-106.280428,100,10107.18882
-105.077947,100,10109.65915
-103.155929,100,10112.04752
-106.047454,100,10114.68387
-105.093483,100,10117.33177
-105.575126,100,10119.71608
-105.584724,100,10121.98705
-105.973605,100,10124.44942
-103.622376,100,10126.85487
-104.143028,100,10129.1881
-102.387612,100,10131.52016
-104.803686,100,10133.90596
-104.040592,100,10136.35648
-106.867484,100,10138.75443
-103.878386,100,10141.22481
-105.115156,100,10143.47594
-107.308758,100,10145.76533
-105.796636,100,10148.27228
-105.326703,100,10150.66167
-104.817618,100,10153.02554
-105.476396,100,10155.32815
-106.049643,100,10157.57857
-105.573753,100,10160.00987
-105.632714,100,10162.32257
-107.366716,100,10164.73727
-106.005776,100,10167.08193
-105.859233,100,10169.33163
-106.140243,100,10171.82812
-104.497639,100,10174.10543
-100.529137,100,10176.5148
-106.410953,100,10178.59074
-106.335577,100,10180.9767
-105.839193,100,10183.34903
-105.216017,100,10185.75213
-107.532019,100,10188.00192
-108.112478,100,10190.16878
-106.61072,100,10192.59354
-106.286152,100,10194.9811
-107.283126,100,10197.40281
-106.455943,100,10199.76375
-102.611047,100,10202.05259
-106.380698,100,10204.49549
-105.758639,100,10206.77843
-106.891738,100,10209.2882
-106.671902,100,10211.62125
-108.240246,100,10214.00886
-106.466378,100,10216.36038
